71.01579,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,17
131.01694,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,17
191.01628,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,13
251.01643,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,13
311.00665,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,12
371.00668,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
431.00848,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,17
484.63745,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
549.6369,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
611.01514,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
662.6201,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,20
723.61914,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
785.94086,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
851.01605,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,17
911.0169,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,15
971.0162,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,16
1031.0161,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,16
1091.0151,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,16
1151.0121,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,18
1209.9155,1AWs6i71cj8mxCatEcbV6AiurkR88qKpGkLUpFkYraNcKJ,check,19
